FECHA (YYMMDD),no2,station,o3,nox,mp10,no,mp2.5,dirviento,tamb,so2,velviento,hrel,co
7/3/2018,2.32,nueva libertad,12,6.75662,23,4.4353,15,133.3,,5.71,1.6,,1.1
7/4/2018,1.56,nueva libertad,22,5.17458,27,3.61733,9,36.86,,4.85,6.411,,0.84
7/5/2018,2.06,nueva libertad,24,5.53509,26,3.47775,10,32.22,,4.64,7.825,,0.85
7/6/2018,2.59,nueva libertad,23,5.88929,20,3.30329,10,56.94,,4.8,4.67,,0.92
7/7/2018,2.25,nueva libertad,17,5.40875,16,3.1575,9,73.58,,4.79,5.411,,0.98
7/8/2018,5.11,nueva libertad,10,8.8958,67,3.79042,28,155.8,,6.74,1.456,,1.6
7/9/2018,10.64,nueva libertad,9,30.3591,201,17.3669,107,186,,6.52,1.155,,2.58
7/10/2018,7.37,nueva libertad,10,22.5345,98,15.1644,69,88.3,,5.9,1.761,,2.22
7/11/2018,6.83,nueva libertad,9,13.8124,82,6.98158,54,147.3,,5.65,2.568,,1.88
7/12/2018,5.01,nueva libertad,10,8.69855,34,3.69108,22,83.3,,5.3,1.996,,1.21
7/13/2018,3.67,nueva libertad,11,6.66813,19,2.99458,13,42.05,,4.92,1.492,,1.05
7/14/2018,4.69,nueva libertad,16,7.91009,48,3.222,31,324.3,,5.9,2.875,,1.54
7/15/2018,4.56,nueva libertad,12,7.52258,68,2.96679,49,110,,6.75,1.535,,2.24
7/16/2018,3.5,nueva libertad,13,6.15887,38,2.654,19,215.5,,6.63,3.888,,2.12
7/17/2018,4.69,nueva libertad,10,8.00392,48,3.31404,30,206.8,,5.21,1.218,,1.57
7/18/2018,6.44,nueva libertad,9,17.5949,77,11.1557,28,158.6,,7.26,2.698,,1.28
7/19/2018,6.56,nueva libertad,11,17.0471,98,10.4857,59,159.3,,8.06,2.108,,1.88
7/20/2018,9.11,nueva libertad,8,35.7154,158,26.612,89,73.15,,6.96,1.541,,2.77
7/21/2018,8.01,nueva libertad,9,22.5469,109,14.5428,49,209.3,,7.3,1.671,,2.36
7/22/2018,4.98,nueva libertad,13,7.72234,70,2.74346,54,39.03,,5.85,2.134,,2.07
7/23/2018,4.93,nueva libertad,13,7.91454,56,3.32784,17,209.8,,6.83,4.928,,1.24
7/24/2018,7.67,nueva libertad,11,22.4741,124,14.8054,59,234.3,,5.17,1.851,,1.89
7/25/2018,8.45,nueva libertad,8,32.2797,146,23.8298,88,32.22,,6.86,1.109,,2.6
7/26/2018,8.19,nueva libertad,8,19.1016,122,10.9091,78,151.6,,7.6,1.41,,2.59
7/27/2018,6.96,nueva libertad,8,19.3421,121,12.3892,92,86.1,,5.75,1.625,,2.42
7/28/2018,8.11,nueva libertad,10,18.2887,113,10.1747,77,95.5,,5.92,1.678,,2.47
7/29/2018,4.68,nueva libertad,12,9.31876,82,4.63812,60,70.8,,5.84,2.171,,1.96
7/30/2018,3.62,nueva libertad,13,5.89304,46,2.46033,15,226.7,,5.34,2.625,,1.06
7/31/2018,7.78,nueva libertad,11,18.0258,94,10.243,45,145.2,,9.73,1.511,,2.25
8/1/2018,8.77,nueva libertad,11,21.296,129,12.5209,81,186.4,,5.94,2.304,,2.55
8/2/2018,9.18,nueva libertad,12,20.2154,100,11.0307,54,140,,5.53,1.597,,1.94
8/3/2018,6.06,nueva libertad,16,11.1826,67,5.12759,28,18.34,,5.19,5.508,,1.56
8/4/2018,8.5,nueva libertad,8,17.0526,128,8.55592,71,169,,5.43,1.558,,2.55
8/5/2018,2.45,nueva libertad,17,4.00433,22,1.55575,11,38.61,,4.52,2.761,,1.13
8/6/2018,3.41,nueva libertad,18,6.77167,17,3.50842,9,24.25,,5.28,3.925,,1.18
8/7/2018,4.84,nueva libertad,18,7.0855,58,2.24229,17,242.5,,9.13,3.456,,2.04
8/8/2018,5.07,nueva libertad,13,16.063,90,10.9903,29,179.4,,5.46,2.255,,1.44
8/9/2018,7.6,nueva libertad,8,20.513,124,12.9096,49,256.3,,7.71,2.214,,1.94
8/10/2018,5.84,nueva libertad,9,20.0662,121,14.222,62,84.8,,7.85,1.546,,2.21
8/11/2018,3.72,nueva libertad,15,7.28883,75,4.02195,50,64.91,,5.16,1.473,,2.12
8/12/2018,4.8,nueva libertad,11,9.01108,119,4.20829,66,161.2,,5.06,1.621,,2.13
8/13/2018,3.11,nueva libertad,19,4.34488,44,1.23342,19,30.89,,7.36,2.781,,1.18
8/14/2018,2.82,nueva libertad,16,3.77129,36,0.949084,13,186.3,,6.04,2.753,,1.16
8/15/2018,2.83,nueva libertad,13,4.1575,62,1.32613,26,212.2,,8.22,3.446,,1.62
8/16/2018,4.22,nueva libertad,14,5.45463,59,1.23283,16,220.9,,6.93,3.563,,1.63
8/17/2018,4.4,nueva libertad,14,6.86308,36,2.46696,18,68.96,,5.89,1.877,,1.26
8/18/2018,2.78,nueva libertad,19,3.81129,62,1.02871,12,216.6,,6.01,5.971,,1.4
8/19/2018,1.8,nueva libertad,23,2.46917,74,0.666583,13,205.6,,6.8,5.38,,1.23
8/20/2018,2.6,nueva libertad,19,9.17079,74,6.73175,21,144.9,,6.26,2.443,,1.26
8/21/2018,3.38,nueva libertad,18,4.23029,49,0.847167,25,48.43,,5.55,2.601,,1.37
8/22/2018,2.29,nueva libertad,23,2.93433,31,0.645667,9,0,,4.78,3.559,,1.05
8/23/2018,3.13,nueva libertad,24,4.08771,42,0.95625,15,299.7,,11.19,3.176,,1.77
8/24/2018,5.32,nueva libertad,15,6.55088,73,1.22804,39,156.6,,7.6,1.773,,2.18
8/25/2018,4.37,nueva libertad,13,5.716,76,1.41448,21,213.2,,7.35,3.294,,1.44
8/26/2018,2.08,nueva libertad,12,2.88839,23,0.792435,12,224.1,,7.24,3.629,,1.49
8/27/2018,1.82,nueva libertad,14,4.65918,30,2.94252,12,227.5,,9.97,4.169,,1.48
8/28/2018,2.98,nueva libertad,18,7.28279,38,4.21713,10,253.2,,7.6,2.456,,1.12
8/29/2018,4.65,nueva libertad,12,18.6847,50,14.4081,18,344.6,,7.13,1.743,,1.42
8/30/2018,3.75,nueva libertad,11,15.9192,45,12.1712,27,170.8,,5.7,1.79,,1.5
8/31/2018,3.08,nueva libertad,13,14.2826,36,11.1988,16,156.4,,6.27,2.286,,1.5
9/1/2018,2.85,nueva libertad,13,31.3015,103,28.4503,53,75.02,,8.92,1.655,,2.19
9/2/2018,1.38,nueva libertad,21,5.39062,40,4.01354,14,243.4,,11.28,3.014,,1.41
9/3/2018,2.61,nueva libertad,13,9.31158,49,7.21267,15,222.5,,8.43,4.673,,1.76
9/4/2018,3.55,nueva libertad,11,18.8767,83,15.3295,17,237.4,,9.81,3.326,,1.28
9/5/2018,2.65,nueva libertad,15,7.89538,46,5.2425,19,0,,6.23,1.966,,1.36
9/6/2018,2.82,nueva libertad,15,16.8559,57,14.0303,23,59.54,,5.85,2.282,,1.94
9/7/2018,2.99,nueva libertad,14,14.2325,82,11.2457,20,215.7,,9.31,4.122,,2.87
9/8/2018,3.01,nueva libertad,13,16.7795,68,13.7724,22,209.7,,10.58,1.97,,2
9/9/2018,3.03,nueva libertad,12,20.1576,79,17.1294,29,218.4,,8.65,4.974,,1.7
9/10/2018,2.95,nueva libertad,13,16.1334,86,13.1854,29,217.8,,16.35,2.698,,2.8
9/11/2018,2.6,nueva libertad,17,16.586,55,13.9815,18,225.5,,9.33,4.866,,2.54
9/12/2018,2.41,nueva libertad,19,9.78705,75,7.38071,18,220.1,,9.03,5.222,,2.7
9/13/2018,3.49,nueva libertad,18,14.0405,76,10.5559,20,214.8,,9.02,4.98,,2.72
9/14/2018,3.51,nueva libertad,18,15.5057,51,11.9957,16,219.9,,6.27,5.821,,1.4
9/15/2018,3.08,nueva libertad,17,11.0621,54,7.98163,17,145.4,,3.32,1.884,,1.34
9/16/2018,1.49,nueva libertad,24,3.87233,22,2.378,10,0,,1.9,2.113,,1.23
9/17/2018,0.42,nueva libertad,27,1.67371,11,1.38638,8,26.54,,1.49,5.228,,1.16
9/18/2018,,nueva libertad,29,1.48842,15,1.26754,6,279.9,,1.46,3.412,,1.07
9/19/2018,0.34,nueva libertad,27,1.45396,22,1.19846,9,344.8,,1.41,4.168,,1.13
9/20/2018,2.27,nueva libertad,22,7.96268,13,6.18755,7,26.99,,5.98,3.913,,1.7
9/21/2018,1.69,nueva libertad,20,3.15075,13,1.46521,7,35.07,,1.54,2.532,,1.14
9/22/2018,1.06,nueva libertad,29,1.60771,19,0.545625,7,326,,1.52,4.231,,1.09
9/23/2018,1.47,nueva libertad,28,2.77462,21,1.30842,6,349,,2.48,3.75,,1.34
9/24/2018,3.66,nueva libertad,16,13.0478,53,9.87279,18,203.4,,13.78,4.432,,2.7
9/25/2018,4.81,nueva libertad,15,18.1275,69,13.3203,20,218.9,,12.97,4.226,,1.6
9/26/2018,4.81,nueva libertad,15,11.7341,55,6.91954,17,223.5,,4.53,2.996,,1.26
9/27/2018,2.06,nueva libertad,24,4.23479,18,2.17162,7,0,,2.11,3.974,,1.12
9/28/2018,1.53,nueva libertad,26,2.88458,17,1.35567,6,26.86,,1.64,5.884,,1.05
9/29/2018,2.68,nueva libertad,25,5.04305,13,2.36609,4,346,,2.2,4.274,,1.15
9/30/2018,2.66,nueva libertad,26,5.36533,41,2.70163,18,277.2,,14.26,4.327,,2.74
10/1/2018,3.3,nueva libertad,19,8.83318,42,5.93388,16,197.5,,8.08,2.057,,3.56
