FECHA (YYMMDD),mp10,station,mp2.5,dirviento,tamb,so2,velviento,hrel,no2,o3,nox,no,co
7/18/2013 0:00,62.603,club 23 de marz,12.4009,89.8635,9.30431,,3.13322,10.5081,,,,,
7/19/2013 0:00,49.3791,club 23 de marz,8.73184,100.611,9.16231,,2.28186,13.8563,,,,,
7/20/2013 0:00,45.1949,club 23 de marz,6.04459,127.755,11.641,,1.16221,15.6241,,,,,
7/21/2013 0:00,50.5001,club 23 de marz,4.35722,323.33,13.401,,5.95888,17.9508,,,,,
7/22/2013 0:00,35.275,club 23 de marz,5.16802,318.897,11.2686,,5.46188,17.2125,,,,,
7/23/2013 0:00,34.1356,club 23 de marz,4.50476,96.9164,6.21544,,3.46491,30.0043,,,,,
7/24/2013 0:00,54.5994,club 23 de marz,8.08499,106.921,6.28783,,3.58093,10.64,,,,,
7/25/2013 0:00,47.0035,club 23 de marz,7.0337,79.1613,10.0295,,3.68444,20.6028,,,,,
7/26/2013 0:00,42.4564,club 23 de marz,8.16721,101.461,9.78731,,2.78293,14.8908,,,,,
7/27/2013 0:00,31.95,club 23 de marz,6.74939,107.629,10.0302,,4.63566,48.9841,,,,,
7/28/2013 0:00,42.7046,club 23 de marz,7.41086,75.5239,11.8128,,3.032,34.1886,,,,,
7/29/2013 0:00,42.6583,club 23 de marz,6.94733,74.4602,11.204,,3.06679,31.2725,,,,,
7/30/2013 0:00,39.2626,club 23 de marz,6.62421,90.2885,11.3257,,3.14003,32.2708,,,,,
7/31/2013 0:00,,club 23 de marz,,110.948,9.56897,,4.12392,26.9661,,,,,
8/2/2013 0:00,,club 23 de marz,,266.705,17.7645,,3.25991,13.5717,,,,,
8/3/2013 0:00,47.9725,club 23 de marz,9.99751,70.1747,8.11278,,2.31847,22.2821,,,,,
8/4/2013 0:00,51.7793,club 23 de marz,7.4798,108.589,5.80984,,5.35049,11.6215,,,,,
8/5/2013 0:00,72.0854,club 23 de marz,10.8597,108.268,7.43829,,3.84309,9.44632,,,,,
8/6/2013 0:00,55.0975,club 23 de marz,10.8164,102.431,8.08849,,4.89194,7.82133,,,,,
8/7/2013 0:00,51.8029,club 23 de marz,10.0998,107.539,7.12191,,4.38754,8.76497,,,,,
8/8/2013 0:00,54.7487,club 23 de marz,8.9231,103.081,7.00063,,3.78374,16.4365,,,,,
8/9/2013 0:00,58.0635,club 23 de marz,10.5113,122.745,5.75483,,3.22368,23.5365,,,,,
8/10/2013 0:00,54.2385,club 23 de marz,8.81252,107.646,5.41668,,4.63618,13.7977,,,,,
8/11/2013 0:00,48.5778,club 23 de marz,8.4727,122.189,4.75105,,5.17273,8.73015,,,,,
8/12/2013 0:00,47.1766,club 23 de marz,10.4931,112.276,5.87283,,4.67535,11.4975,,,,,
8/13/2013 0:00,53.486,club 23 de marz,11.3545,116.318,5.85759,,4.25735,14.5587,,,,,
8/14/2013 0:00,62.4647,club 23 de marz,12.3449,91.9823,6.45409,,4.16457,9.21999,,,,,
8/15/2013 0:00,51.6244,club 23 de marz,12.0101,106.975,7.21375,,4.01682,10.984,,,,,
8/16/2013 0:00,56.0229,club 23 de marz,11.1139,114.972,5.6142,,4.95319,10.6763,,,,,
8/17/2013 0:00,45.0267,club 23 de marz,7.55755,103.845,7.32204,,5.29088,6.26215,,,,,
8/18/2013 0:00,52.8086,club 23 de marz,14.6944,120.644,8.29645,,2.97563,12.3007,,,,,
8/19/2013 0:00,56.7081,club 23 de marz,14.0464,107.367,8.30103,,3.40604,13.9703,,,,,
8/20/2013 0:00,52.9906,club 23 de marz,13.8597,100.203,7.66125,,2.34956,13.248,,,,,
8/21/2013 0:00,49.8524,club 23 de marz,11.7887,98.8916,9.19965,,2.53911,11.5576,,,,,
8/22/2013 0:00,54.8544,club 23 de marz,11.2453,63.1505,8.31836,,3.0426,15.2561,,,,,
8/23/2013 0:00,61.982,club 23 de marz,8.99709,121.299,8.21959,,1.88413,17.7976,,,,,
8/24/2013 0:00,166.908,club 23 de marz,23.2736,217.905,9.15149,,1.07431,28.0265,,,,,
8/25/2013 0:00,14.1656,club 23 de marz,3.77245,249.279,7.4483,,2.51186,64.4048,,,,,
8/26/2013 0:00,32.1161,club 23 de marz,6.24213,104.809,2.7375,,4.76723,36.3976,,,,,
8/27/2013 0:00,39.5129,club 23 de marz,6.465,116.919,4.64831,,4.98672,15.2673,,,,,
8/28/2013 0:00,53.0671,club 23 de marz,9.80852,110.997,7.6403,,3.51409,10.151,,,,,
8/29/2013 0:00,38.3439,club 23 de marz,7.52335,69.4496,13.2323,,2.16862,12.236,,,,,
8/30/2013 0:00,44.6351,club 23 de marz,7.36309,84.6265,12.371,,2.61125,15.5958,,,,,
8/31/2013 0:00,32.1203,club 23 de marz,5.56253,87.9718,9.94397,,3.30706,22.0992,,,,,
9/1/2013 0:00,48.1609,club 23 de marz,8.291,92.9343,9.68398,,2.8372,17.5683,,,,,
9/2/2013 0:00,41.7305,club 23 de marz,6.82655,90.0442,8.63274,,2.75459,16.6203,,,,,
9/3/2013 0:00,50.4758,club 23 de marz,8.16432,104.53,8.38379,,2.99187,16.6812,,,,,
9/4/2013 0:00,43.1889,club 23 de marz,7.45245,127.299,8.27904,,3.18659,12.6063,,,,,
9/5/2013 0:00,50.4495,club 23 de marz,8.40829,89.9806,9.42998,,4.52644,23.0016,,,,,
9/6/2013 0:00,40.2482,club 23 de marz,6.8959,82.5349,10.173,,3.47918,15.5328,,,,,
9/7/2013 0:00,39.9231,club 23 de marz,5.7009,118.877,10.2395,,4.17274,14.9583,,,,,
9/8/2013 0:00,42.1791,club 23 de marz,7.18093,113.509,12.5655,,2.67392,20.2805,,,,,
9/9/2013 0:00,56.4041,club 23 de marz,9.32582,92.8585,15.175,,3.07644,23.2995,,,,,
9/10/2013 0:00,91.4537,club 23 de marz,13.5083,103.454,12.2861,,4.57777,27.9403,,,,,
9/11/2013 0:00,77.9114,club 23 de marz,11.4311,64.7091,11.287,,3.14423,31.6051,,,,,
9/12/2013 0:00,63.6443,club 23 de marz,8.6284,66.1859,10.947,,2.74877,32.1495,,,,,
9/13/2013 0:00,47.9998,club 23 de marz,8.62468,96.8361,9.61681,,2.47729,32.0141,,,,,
9/14/2013 0:00,45.6936,club 23 de marz,8.35088,117.308,10.1383,,1.52261,30.3536,,,,,
9/15/2013 0:00,48.2188,club 23 de marz,5.72265,81.9429,8.41016,,2.98005,15.4883,,,,,
9/16/2013 0:00,39.5062,club 23 de marz,4.75027,114.156,8.37932,,1.72398,13.5648,,,,,
9/17/2013 0:00,41.8738,club 23 de marz,5.79053,69.7285,6.75774,,2.57927,15.6991,,,,,
9/18/2013 0:00,33.3157,club 23 de marz,7.45084,88.0547,7.74283,,2.95031,13.5872,,,,,
9/19/2013 0:00,28.0161,club 23 de marz,2.77648,106.754,7.71758,,3.72328,7.66746,,,,,
9/20/2013 0:00,32.5212,club 23 de marz,3.77629,240.68,9.78418,,2.25815,13.1115,,,,,
9/21/2013 0:00,35.0799,club 23 de marz,4.04675,93.9385,9.69298,,1.29757,30.3196,,,,,
9/22/2013 0:00,31.2927,club 23 de marz,3.82346,55.4172,7.98653,,2.23282,35.4783,,,,,
9/23/2013 0:00,30.5231,club 23 de marz,3.80003,74.7969,8.92197,,2.04035,21.707,,,,,
9/24/2013 0:00,31.4152,club 23 de marz,4.43273,70.1343,10.0536,,2.30656,17.0851,,,,,
9/25/2013 0:00,31.3564,club 23 de marz,4.44962,100.917,11.4774,,2.4292,11.3305,,,,,
9/26/2013 0:00,34.4247,club 23 de marz,4.76494,53.1365,10.7808,,1.81898,18.2101,,,,,
9/27/2013 0:00,41.9543,club 23 de marz,4.53535,65.309,11.5438,,2.08033,17.3953,,,,,
9/28/2013 0:00,41.5076,club 23 de marz,6.26554,101.357,9.30597,,3.70312,20.8278,,,,,
9/29/2013 0:00,42.0341,club 23 de marz,4.58044,80.7222,10.507,,3.24283,13.0513,,,,,
9/30/2013 0:00,33.088,club 23 de marz,4.4798,86.9286,9.58681,,3.90092,16.578,,,,,
10/1/2013 0:00,31.6943,club 23 de marz,4.43445,92.1272,9.35498,,1.53378,18.78,,,,,
10/2/2013 0:00,42.3004,club 23 de marz,7.69881,61.7945,8.06464,,1.7215,22.0276,,,,,
10/3/2013 0:00,28.8939,club 23 de marz,3.58662,45.7371,8.35196,,2.61193,24.8988,,,,,
10/4/2013 0:00,37.8,club 23 de marz,4.92856,94.6974,9.94745,,2.55169,15.1357,,,,,
10/5/2013 0:00,31.1314,club 23 de marz,3.62689,91.8998,10.7276,,3.37011,13.726,,,,,
10/6/2013 0:00,29.5771,club 23 de marz,4.00196,239.126,11.8961,,1.41271,13.6443,,,,,
10/7/2013 0:00,28.4295,club 23 de marz,3.26686,94.7018,9.37314,,3.27822,16.1083,,,,,
10/8/2013 0:00,36.6882,club 23 de marz,4.45593,113.716,10.7597,,3.57234,13.7885,,,,,
10/9/2013 0:00,32.213,club 23 de marz,5.91048,73.6881,11.7493,,2.83443,14.6513,,,,,
10/10/2013 0:00,43.1492,club 23 de marz,5.74274,95.3229,10.3862,,3.25809,14.0218,,,,,
10/11/2013 0:00,43.5707,club 23 de marz,6.87781,103.418,9.93648,,3.51418,20.0115,,,,,
10/12/2013 0:00,38.3196,club 23 de marz,5.50526,80.9142,9.80948,,1.62658,16.6571,,,,,
10/13/2013 0:00,30.3934,club 23 de marz,4.15981,68.6182,10.1865,,2.33831,13.7087,,,,,
10/14/2013 0:00,44.4186,club 23 de marz,8.12041,68.8656,12.1793,,2.60655,16.3405,,,,,
10/15/2013 0:00,35.4948,club 23 de marz,5.98351,92.8942,11.4785,,2.70555,22.611,,,,,
10/16/2013 0:00,44.9973,club 23 de marz,6.02647,100.578,10.9765,,1.86169,13.9543,,,,,
10/17/2013 0:00,43.2233,club 23 de marz,5.37391,83.3108,11.645,,2.95681,20.4876,,,,,
10/18/2013 0:00,38.6049,club 23 de marz,5.19299,104.926,10.7337,,3.80431,12.7445,,,,,
10/19/2013 0:00,46.9064,club 23 de marz,8.12666,104.74,11.2036,,2.83202,12.2025,,,,,
10/20/2013 0:00,46.4233,club 23 de marz,6.66991,83.0835,11.339,,3.119,11.589,,,,,
10/21/2013 0:00,32.0876,club 23 de marz,5.39722,93.4938,10.5082,,3.75241,17.3478,,,,,
10/22/2013 0:00,45.6483,club 23 de marz,8.82518,69.9209,10.5417,,1.77674,16.9758,,,,,
10/23/2013 0:00,39.1633,club 23 de marz,7.24375,90.9158,10.9276,,3.30052,21.6165,,,,,
10/24/2013 0:00,37.579,club 23 de marz,5.82663,67.6803,11.4228,,1.73752,18.6736,,,,,
10/25/2013 0:00,38.5598,club 23 de marz,6.42273,79.7451,13.3712,,1.72432,14.7995,,,,,
10/26/2013 0:00,37.6542,club 23 de marz,8.2966,102.452,12.11,,1.75082,29.1103,,,,,
10/27/2013 0:00,42.5582,club 23 de marz,5.77427,99.6272,13.0257,,2.51933,18.1743,,,,,
10/28/2013 0:00,41.0455,club 23 de marz,5.72357,71.1718,11.799,,2.45071,20.637,,,,,
10/29/2013 0:00,45.1355,club 23 de marz,6.34763,95.2943,12.261,,2.94148,23.531,,,,,
10/30/2013 0:00,51.1379,club 23 de marz,8.60176,120.135,10.9275,,3.20506,18.7135,,,,,
10/31/2013 0:00,43.9937,club 23 de marz,8.63365,61.9659,10.6575,,2.80379,20.454,,,,,
11/1/2013 0:00,42.8141,club 23 de marz,9.34224,89.8783,10.6263,,2.47501,27.994,,,,,
11/2/2013 0:00,35.4899,club 23 de marz,9.32315,70.7826,9.99782,,3.14177,20.334,,,,,
11/3/2013 0:00,36.1892,club 23 de marz,5.95027,73.2997,9.88164,,2.14489,22.1856,,,,,
11/4/2013 0:00,37.4254,club 23 de marz,6.00385,51.6222,9.62648,,2.71994,13.8988,,,,,
11/5/2013 0:00,40.8644,club 23 de marz,7.43343,39.746,9.56815,,2.5046,11.1048,,,,,
11/6/2013 0:00,46.7634,club 23 de marz,8.25978,64.4249,11.1763,,3.26264,14.7895,,,,,
11/7/2013 0:00,50.6776,club 23 de marz,8.67395,83.6718,11.6917,,2.8169,18.1255,,,,,
11/8/2013 0:00,49.4536,club 23 de marz,9.69298,83.994,12.4402,,2.11751,22.6248,,,,,
11/9/2013 0:00,54.314,club 23 de marz,11.848,116.729,10.983,,3.317,37.6044,,,,,
11/10/2013 0:00,46.6182,club 23 de marz,8.13585,137.573,12.2638,,0.475657,27.7908,,,,,
11/11/2013 0:00,36.7404,club 23 de marz,6.60117,68.6486,9.36182,,1.96458,27.3335,,,,,
11/12/2013 0:00,35.5051,club 23 de marz,4.59524,71.428,11.2608,,2.38958,13.045,,,,,
11/13/2013 0:00,44.9651,club 23 de marz,7.34036,88.1504,13.0376,,3.59556,12.8802,,,,,
11/14/2013 0:00,48.349,club 23 de marz,8.32826,73.8263,12.1108,,2.08972,11.8865,,,,,
11/15/2013 0:00,65.9862,club 23 de marz,8.83734,79.3981,11.524,,2.85091,15.7245,,,,,
11/16/2013 0:00,,club 23 de marz,,98.5758,13.0213,,2.12141,13.9028,,,,,
11/17/2013 0:00,,club 23 de marz,,85.4491,13.532,,2.02369,22.3195,,,,,
11/18/2013 0:00,69.5848,club 23 de marz,8.23289,69.4181,12.2635,,1.36119,41.2635,,,,,
11/19/2013 0:00,73.7024,club 23 de marz,9.62015,332.025,10.164,,0.52141,43.4039,,,,,
11/20/2013 0:00,44.9173,club 23 de marz,6.39259,72.5133,10.0751,,2.28896,44.4628,,,,,
11/21/2013 0:00,32.4446,club 23 de marz,4.12444,69.0109,10.4232,,2.84626,20.0768,,,,,
11/22/2013 0:00,41.434,club 23 de marz,6.2298,85.1544,10.2066,,2.52131,17.4371,,,,,
11/23/2013 0:00,49.4292,club 23 de marz,7.46836,91.585,10.9543,,2.62612,19.7163,,,,,
11/24/2013 0:00,40.5898,club 23 de marz,6.01041,85.715,12.0788,,2.35052,22.1885,,,,,
11/25/2013 0:00,40.5448,club 23 de marz,6.90282,65.0762,11.4817,,2.49467,27.4995,,,,,
11/26/2013 0:00,39.2419,club 23 de marz,6.85547,70.735,11.0667,,1.62487,39.2228,,,,,
11/27/2013 0:00,38.8207,club 23 de marz,6.26952,55.033,11.324,,1.95815,32.8843,,,,,
11/28/2013 0:00,52.24,club 23 de marz,8.58296,40.4849,11.6283,,1.44704,28.5305,,,,,
11/29/2013 0:00,50.3032,club 23 de marz,7.80459,111.778,12.6183,,3.81338,29.3085,,,,,
11/30/2013 0:00,54.2033,club 23 de marz,9.2607,95.6398,12.888,,2.74612,23.4256,,,,,
12/1/2013 0:00,42.691,club 23 de marz,6.65472,81.2577,12.687,,2.34907,18.968,,,,,
12/2/2013 0:00,50.6101,club 23 de marz,11.5389,91.2263,11.992,,1.3087,26.7463,,,,,
12/3/2013 0:00,49.0225,club 23 de marz,8.37013,237.737,12.5648,,1.85419,25.9241,,,,,
12/4/2013 0:00,56.3597,club 23 de marz,10.3154,291.929,13.6792,,0.62107,32.6223,,,,,
12/5/2013 0:00,47.7255,club 23 de marz,9.05148,180.684,14.5852,,0.838718,41.1521,,,,,
12/6/2013 0:00,36.1904,club 23 de marz,5.40753,29.9337,13.3365,,0.772064,36.4644,,,,,
12/7/2013 0:00,40.5203,club 23 de marz,6.5135,77.1449,13.3392,,2.67019,18.805,,,,,
12/8/2013 0:00,41.4735,club 23 de marz,7.69994,39.1923,12.9913,,1.73883,35.6569,,,,,
12/9/2013 0:00,44.2577,club 23 de marz,7.878,80.6432,13.7203,,2.69198,42.7025,,,,,
12/10/2013 0:00,46.8146,club 23 de marz,8.21053,70.3151,12.9306,,2.84903,43.2441,,,,,
12/11/2013 0:00,39.3655,club 23 de marz,7.56197,56.3636,14.0276,,2.25375,41.0873,,,,,
12/12/2013 0:00,37.3345,club 23 de marz,6.58328,64.6143,12.7321,,2.05599,34.0998,,,,,
12/13/2013 0:00,34.217,club 23 de marz,5.97176,66.7407,13.7238,,2.74765,41.5627,,,,,
12/14/2013 0:00,34.3254,club 23 de marz,4.93562,57.0674,13.8772,,2.80565,27.725,,,,,
12/15/2013 0:00,39.2066,club 23 de marz,6.00607,38.0771,13.0507,,2.15607,27.6245,,,,,
12/16/2013 0:00,39.21,club 23 de marz,6.74931,78.386,13.2873,,2.83042,38.1824,,,,,
12/17/2013 0:00,37.3398,club 23 de marz,6.98272,67.3816,14.2793,,1.46995,36.8994,,,,,
12/18/2013 0:00,35.5399,club 23 de marz,5.89726,72.1,13.734,,3.12018,33.3484,,,,,
12/19/2013 0:00,42.7324,club 23 de marz,5.24911,79.9689,12.5542,,2.83419,26.8991,,,,,
12/20/2013 0:00,36.3071,club 23 de marz,5.21345,70.7531,12.0287,,2.49491,32.3622,,,,,
12/21/2013 0:00,35.5952,club 23 de marz,6.10111,46.2837,12.175,,1.63317,34.3145,,,,,
12/22/2013 0:00,32.8701,club 23 de marz,5.83276,49.5635,12.3147,,2.30099,39.1153,,,,,
12/23/2013 0:00,35.3978,club 23 de marz,6.21988,86.5188,13.4658,,1.70753,29.6788,,,,,
12/24/2013 0:00,35.4037,club 23 de marz,6.73824,63.0255,12.8217,,2.78657,26.5011,,,,,
12/25/2013 0:00,29.9754,club 23 de marz,5.24935,33.7778,12.486,,1.35782,24.6548,,,,,
12/26/2013 0:00,28.9292,club 23 de marz,4.70567,55.4948,11.6385,,1.77818,27.51,,,,,
12/27/2013 0:00,44.7314,club 23 de marz,6.03755,57.6024,12.6635,,1.74123,22.5695,,,,,
12/28/2013 0:00,42.5713,club 23 de marz,6.51055,75.7125,13.4966,,2.2072,21.6648,,,,,
12/29/2013 0:00,37.8444,club 23 de marz,6.98592,66.8562,15.0235,,1.98623,26.3968,,,,,
12/30/2013 0:00,39.6313,club 23 de marz,7.71793,66.6439,15.2812,,2.17623,25.671,,,,,
12/31/2013 0:00,51.4969,club 23 de marz,14.5177,91.469,14.6438,,2.11415,36.9615,,,,,
1/1/2014 0:00,57.9042,club 23 de marz,24.855,61.9091,13.0007,,2.28233,64.0751,,,,,
1/2/2014 0:00,44.2498,club 23 de marz,10.175,60.2256,13.0226,,2.09603,51.6266,,,,,
1/3/2014 0:00,42.3712,club 23 de marz,6.31995,199.456,12.2933,,0.813491,42.4324,,,,,
1/4/2014 0:00,43.033,club 23 de marz,7.27092,264.85,14.0787,,0.368715,47.0676,,,,,
1/5/2014 0:00,34.6358,club 23 de marz,7.89078,202.412,14.4775,,1.57458,50.9095,,,,,
1/6/2014 0:00,43.0745,club 23 de marz,7.80702,260.583,15.74,,0.311522,38.9083,,,,,
1/7/2014 0:00,34.7791,club 23 de marz,5.83143,90.5814,14.7665,,1.7744,22.444,,,,,
1/8/2014 0:00,33.8323,club 23 de marz,6.4603,26.8311,12.0825,,1.24908,51.325,,,,,
1/9/2014 0:00,35.2062,club 23 de marz,6.61028,25.5887,13.5406,,0.562344,47.2833,,,,,
1/10/2014 0:00,35.557,club 23 de marz,6.76923,229.854,12.6523,,1.75432,67.9031,,,,,
1/11/2014 0:00,39.7175,club 23 de marz,7.19845,216.689,12.8853,,1.77311,65.1826,,,,,
1/12/2014 0:00,43.3705,club 23 de marz,7.78881,41.4078,14.7762,,0.899241,53.506,,,,,
1/13/2014 0:00,44.3133,club 23 de marz,8.10913,4.64333,13.4,,0.967348,47.1096,,,,,
1/14/2014 0:00,45.8386,club 23 de marz,8.90526,0.293555,14.088,,0.367461,59.7128,,,,,
1/15/2014 0:00,48.269,club 23 de marz,9.11317,84.766,14.7143,,0.582978,57.5353,,,,,
1/16/2014 0:00,42.0396,club 23 de marz,9.09157,232.426,13.4176,,1.38856,65.4497,,,,,
1/17/2014 0:00,25.0257,club 23 de marz,5.75272,233.779,14.421,,0.730016,66.693,,,,,
1/18/2014 0:00,33.3638,club 23 de marz,7.28586,194.141,15.095,,0.893574,68.959,,,,,
1/19/2014 0:00,35.7515,club 23 de marz,6.33044,200.01,14.2711,,1.87183,41.5396,,,,,
1/20/2014 0:00,30.0078,club 23 de marz,5.82073,172.793,14.659,,1.35703,29.388,,,,,
1/21/2014 0:00,33.262,club 23 de marz,6.6336,214.827,13.8615,,1.46839,44.9803,,,,,
1/22/2014 0:00,37.0286,club 23 de marz,7.26625,286.912,13.9025,,1.10854,40.2424,,,,,
1/23/2014 0:00,38.8026,club 23 de marz,8.54836,236.8,13.1922,,1.64275,56.7766,,,,,
1/24/2014 0:00,33.0756,club 23 de marz,7.70167,254.35,13.4118,,3.53625,73.3219,,,,,
1/25/2014 0:00,33.2328,club 23 de marz,8.95071,232.186,12.4492,,0.473444,75.2704,,,,,
1/26/2014 0:00,29.5928,club 23 de marz,6.47462,63.4479,13.0965,,2.00532,71.7726,,,,,
1/27/2014 0:00,38.4514,club 23 de marz,8.72586,70.2119,12.7032,,1.40582,61.4669,,,,,
1/28/2014 0:00,37.1713,club 23 de marz,7.0471,286.319,12.2205,,0.486755,71.5012,,,,,
1/29/2014 0:00,36.2755,club 23 de marz,7.26122,74.6884,12.0318,,1.30708,67.9467,,,,,
1/30/2014 0:00,41.0764,club 23 de marz,8.1386,239.752,11.217,,0.853762,71.2329,,,,,
1/31/2014 0:00,39.5435,club 23 de marz,7.11395,180.158,11.4265,,1.85801,65.1576,,,,,
2/1/2014 0:00,44.7474,club 23 de marz,8.95886,129.706,12.2822,,1.75249,42.9659,,,,,
2/2/2014 0:00,40.2238,club 23 de marz,6.26169,220.044,12.6997,,1.31552,34.2193,,,,,
2/3/2014 0:00,41.3359,club 23 de marz,7.57928,100.879,13.6558,,1.78914,36.2605,,,,,
2/4/2014 0:00,37.4764,club 23 de marz,6.8021,70.8685,13.3915,,2.26237,26.9261,,,,,
2/5/2014 0:00,41.529,club 23 de marz,6.95245,47.3801,12.6765,,1.84011,38.1848,,,,,
2/6/2014 0:00,35.3431,club 23 de marz,6.74554,46.6407,13.1672,,1.6606,25.4115,,,,,
2/7/2014 0:00,39.6392,club 23 de marz,6.9841,31.1271,12.772,,1.73629,30.7635,,,,,
2/8/2014 0:00,42.2241,club 23 de marz,8.27052,258.94,13.1688,,0.918854,40.1011,,,,,
2/9/2014 0:00,37.7449,club 23 de marz,8.37268,74.3527,13.9217,,1.12627,41.4247,,,,,
2/10/2014 0:00,38.9485,club 23 de marz,6.90712,65.2419,13.7343,,1.25604,32.1899,,,,,
2/11/2014 0:00,47.0325,club 23 de marz,7.73953,43.7916,13.7253,,1.71131,33.4083,,,,,
2/12/2014 0:00,44.8839,club 23 de marz,7.15128,82.2416,13.1425,,2.18959,32.1958,,,,,
2/13/2014 0:00,39.0088,club 23 de marz,6.79726,80.4319,12.765,,2.78391,25.0387,,,,,
2/14/2014 0:00,44.3155,club 23 de marz,7.95793,67.2288,12.9777,,2.67877,23.4657,,,,,
2/15/2014 0:00,39.0362,club 23 de marz,8.10889,63.9535,13.126,,2.38536,29.3152,,,,,
2/16/2014 0:00,35.8826,club 23 de marz,8.33051,56.9886,12.5092,,2.188,31.802,,,,,
2/17/2014 0:00,36.7366,club 23 de marz,7.57718,51.7081,12.453,,2.15891,47.1613,,,,,
2/18/2014 0:00,33.2584,club 23 de marz,7.49981,65.2454,11.9693,,2.23053,47.313,,,,,
2/19/2014 0:00,30.2521,club 23 de marz,5.75896,66.8517,11.9288,,2.40223,29.2352,,,,,
2/20/2014 0:00,36.9424,club 23 de marz,6.85386,65.542,12.3128,,2.39379,32.5566,,,,,
2/21/2014 0:00,33.5978,club 23 de marz,5.55581,78.3566,12.6815,,1.81389,40.5309,,,,,
2/22/2014 0:00,37.2927,club 23 de marz,5.80782,69.2837,12.704,,1.96311,31.6955,,,,,
2/23/2014 0:00,34.7248,club 23 de marz,6.12243,76.614,12.8928,,1.91393,38.3265,,,,,
2/24/2014 0:00,,club 23 de marz,,52.6847,13.3623,,2.10634,34.0728,,,,,
2/25/2014 0:00,44.2341,club 23 de marz,10.7665,84.0072,12.4207,,2.19215,39.67,,,,,
2/26/2014 0:00,43.5246,club 23 de marz,9.44716,66.4353,12.6785,,2.50948,32.2333,,,,,
2/27/2014 0:00,46.1135,club 23 de marz,9.82268,54.1774,13.0935,,2.33605,29.4595,,,,,
2/28/2014 0:00,47.1133,club 23 de marz,12.2784,62.2469,13.0557,,2.54553,29.8588,,,,,
3/1/2014 0:00,50.6601,club 23 de marz,12.3798,68.9225,13.576,,2.27254,45.8841,,,,,
3/2/2014 0:00,44.6744,club 23 de marz,9.3049,257.561,12.2282,,2.3004,79.4275,,,,,
3/3/2014 0:00,37.7214,club 23 de marz,11.8232,283.813,11.9565,,1.15469,79.1102,,,,,
3/4/2014 0:00,33.8923,club 23 de marz,9.07558,58.8703,12.3188,,2.44759,67.9935,,,,,
3/5/2014 0:00,37.5072,club 23 de marz,7.59256,60.7118,12.6873,,1.96986,66.6868,,,,,
3/6/2014 0:00,36.6611,club 23 de marz,8.56226,197.401,12.6158,,0.470144,63.4434,,,,,
3/7/2014 0:00,43.5336,club 23 de marz,7.92517,54.2031,12.848,,3.16178,42.9718,,,,,
3/8/2014 0:00,38.5773,club 23 de marz,7.84814,77.9562,13.2208,,2.17232,19.8707,,,,,
3/9/2014 0:00,39.2676,club 23 de marz,8.29744,71.7882,12.3775,,1.98772,31.533,,,,,
3/10/2014 0:00,41.5672,club 23 de marz,9.56999,229.734,12.5032,,1.72745,48.2758,,,,,
3/11/2014 0:00,32.1933,club 23 de marz,7.47343,15.0506,12.2545,,1.00315,60.8896,,,,,
3/12/2014 0:00,35.9066,club 23 de marz,7.21205,64.1213,12.4018,,1.1657,58.6058,,,,,
3/13/2014 0:00,39.2574,club 23 de marz,9.2478,62.9256,12.5295,,1.31604,58.0348,,,,,
3/14/2014 0:00,36.0725,club 23 de marz,8.93919,65.4587,12.2712,,1.9635,61.0083,,,,,
3/15/2014 0:00,31.1038,club 23 de marz,7.46342,351.21,12.4862,,0.8074,61.8235,,,,,
3/16/2014 0:00,28.7445,club 23 de marz,7.09374,359.261,12.5218,,0.819824,63.3621,,,,,
3/17/2014 0:00,31.1663,club 23 de marz,8.73563,177.839,12.6332,,0.462114,60.2458,,,,,
3/18/2014 0:00,41.1002,club 23 de marz,11.9799,93.7787,12.4967,,1.07814,53.5471,,,,,
3/19/2014 0:00,42.8657,club 23 de marz,9.80484,56.2927,12.2698,,1.96794,52.0602,,,,,
3/20/2014 0:00,35.6146,club 23 de marz,8.88066,85.0922,12.3427,,2.31603,49.6956,,,,,
3/21/2014 0:00,39.5234,club 23 de marz,10.2796,68.7677,13.2202,,3.25697,56.2286,,,,,
3/22/2014 0:00,47.1852,club 23 de marz,9.89722,74.0859,13.5425,,2.09953,54.5231,,,,,
3/23/2014 0:00,45.8301,club 23 de marz,9.20065,91.1143,13.6708,,2.22518,51.0206,,,,,
3/24/2014 0:00,45.0161,club 23 de marz,10.3999,58.6516,12.6763,,2.55943,42.0026,,,,,
3/25/2014 0:00,43.9089,club 23 de marz,9.46785,91.6133,12.3857,,3.10831,36.4183,,,,,
3/26/2014 0:00,35.1035,club 23 de marz,6.60475,85.4442,12.0537,,2.7868,27.903,,,,,
3/27/2014 0:00,39.9305,club 23 de marz,7.62092,83.0194,11.2457,,2.45273,24.0097,,,,,
3/28/2014 0:00,57.5854,club 23 de marz,7.6461,88.9081,10.8723,,2.93832,28.1976,,,,,
3/29/2014 0:00,35.436,club 23 de marz,7.24953,25.84,12.5317,,1.06939,50.4316,,,,,
3/30/2014 0:00,27.1281,club 23 de marz,4.83787,91.9552,10.5577,,2.63663,26.2098,,,,,
3/31/2014 0:00,24.6316,club 23 de marz,4.28712,68.2478,10.3815,,3.29559,48.6335,,,,,
4/1/2014 0:00,28.3733,club 23 de marz,7.16781,57.7903,9.30048,,3.45725,39.2765,,,,,
4/2/2014 0:00,41.147,club 23 de marz,8.00661,72.4457,11.4118,,2.05669,35.7995,,,,,
